filename,label,category
t0144.87s.jpg,bad,teammate-as-target
t0442.33s.jpg,bad,teammate-as-target
t0487.57s.jpg,bad,teammate-as-target
t0568.50s.jpg,bad,teammate-as-target
t0820.87s.jpg,bad,teammate-as-target
t0748.40s.jpg,bad,teammate-as-target
t0407.30s.jpg,bad,teammate-as-target
t1734.03s.jpg,bad,teammate-as-target
t0265.30s.jpg,bad,teammate-as-target
t0571.40s.jpg,bad,teammate-as-target
t0983.13s.jpg,bad,teammate-as-target
t1397.67s.jpg,bad,teammate-as-target
t1027.33s.jpg,bad,teammate-as-target
t1277.90s.jpg,bad,teammate-as-target
t0815.40s.jpg,bad,teammate-as-target
t1287.07s.jpg,bad,teammate-as-target
t1292.23s.jpg,bad,teammate-as-target
t0570.47s.jpg,bad,teammate-as-target
t1652.33s.jpg,bad,teammate-as-target
t1033.53s.jpg,bad,teammate-as-target
t1514.63s.jpg,bad,teammate-as-target
t0311.53s.jpg,bad,teammate-as-target
t0251.07s.jpg,bad,teammate-as-target
t1448.57s.jpg,bad,teammate-as-target
t0149.03s.jpg,bad,teammate-as-target
t0566.17s.jpg,bad,teammate-as-target
t1270.27s.jpg,bad,teammate-as-target
t0971.83s.jpg,bad,teammate-as-target
t0038.77s.jpg,bad,teammate-as-target
t1739.27s.jpg,bad,teammate-as-target
t1032.23s.jpg,bad,teammate-as-target
t0683.17s.jpg,bad,teammate-as-target
t1516.27s.jpg,bad,teammate-as-target
t0467.43s.jpg,bad,teammate-as-target
t1513.83s.jpg,bad,teammate-as-target
t1728.23s.jpg,bad,teammate-as-target
t0492.03s.jpg,bad,teammate-as-target
t0504.40s.jpg,bad,teammate-as-target
t0996.93s.jpg,bad,teammate-as-target
t1309.47s.jpg,bad,utility-as-head
t0046.57s.jpg,bad,teammate-as-target
t0814.83s.jpg,bad,teammate-as-target
t0143.20s.jpg,bad,teammate-as-target
t1736.37s.jpg,bad,teammate-as-target
t0507.40s.jpg,bad,teammate-as-target
t1521.03s.jpg,bad,teammate-as-target
t1672.60s.jpg,bad,teammate-as-target
t0383.63s.jpg,bad,teammate-as-target
t1408.27s.jpg,bad,teammate-as-target
t1783.47s.jpg,bad,teammate-as-target
t1271.07s.jpg,bad,teammate-as-target
t1398.30s.jpg,bad,teammate-as-target
t0676.47s.jpg,bad,other-bad
t1649.67s.jpg,bad,teammate-as-target
t0998.47s.jpg,bad,teammate-as-target
t0481.53s.jpg,bad,teammate-as-target
t0485.00s.jpg,bad,teammate-as-target
t0318.70s.jpg,bad,teammate-as-target
t0812.47s.jpg,bad,teammate-as-target
t1004.50s.jpg,bad,teammate-as-target
t1406.90s.jpg,bad,teammate-as-target
t1325.20s.jpg,good,
t0385.77s.jpg,good,
t0060.30s.jpg,good,
t0385.17s.jpg,good,
t0976.60s.jpg,bad,utility-as-head
t1025.50s.jpg,good,
t1003.13s.jpg,good,
t0904.33s.jpg,good,
t1184.63s.jpg,good,
t0317.30s.jpg,good,
t0147.60s.jpg,good,
