filename,label,category
t0025.23s.jpg,bad,teammate-as-target
t0253.57s.jpg,bad,teammate-as-target
t0256.90s.jpg,bad,teammate-as-target
t0952.60s.jpg,bad,teammate-as-target
t1112.10s.jpg,bad,teammate-as-target
t1175.33s.jpg,bad,teammate-as-target
t1582.20s.jpg,bad,teammate-as-target
t1594.43s.jpg,bad,teammate-as-target
t1607.87s.jpg,bad,gun-viewmodel-as-head
t1591.03s.jpg,bad,teammate-as-target
t0278.03s.jpg,bad,teammate-as-target
t1416.77s.jpg,bad,teammate-as-target
t1107.63s.jpg,bad,teammate-as-target
t0601.23s.jpg,bad,teammate-as-target
t1609.00s.jpg,bad,teammate-as-target
t1592.30s.jpg,bad,gun-viewmodel-as-head
t1396.53s.jpg,bad,teammate-as-target
t1118.17s.jpg,bad,teammate-as-target
t1626.83s.jpg,bad,other-bad
t0287.27s.jpg,bad,teammate-as-target
t1125.53s.jpg,bad,teammate-as-target
t0237.53s.jpg,bad,teammate-as-target
t1184.20s.jpg,good,
t1335.80s.jpg,bad,teammate-as-target
t0266.70s.jpg,bad,teammate-as-target
t0551.97s.jpg,bad,teammate-as-target
t0149.43s.jpg,good,
t1600.73s.jpg,good,
t1413.03s.jpg,good,
t0744.77s.jpg,good,
t1056.83s.jpg,good,
t1507.40s.jpg,good,
t0761.33s.jpg,good,
t0813.30s.jpg,good,
t0028.07s.jpg,good,
t0819.23s.jpg,good,
t0094.47s.jpg,good,
t1389.30s.jpg,good,
