filename,label,category
t0965.97s.jpg,bad,teammate-as-target
t1116.17s.jpg,bad,teammate-as-target
t0097.97s.jpg,bad,teammate-as-target
t0433.80s.jpg,bad,teammate-as-target
t1402.20s.jpg,bad,teammate-as-target
t0274.33s.jpg,bad,teammate-as-target
t0970.03s.jpg,bad,teammate-as-target
t1419.33s.jpg,bad,teammate-as-target
t0968.97s.jpg,bad,teammate-as-target
t1217.43s.jpg,bad,teammate-as-target
t1416.30s.jpg,bad,teammate-as-target
t0955.97s.jpg,bad,teammate-as-target
t0328.07s.jpg,bad,teammate-as-target
t0905.57s.jpg,bad,teammate-as-target
t1042.63s.jpg,bad,teammate-as-target
t0573.90s.jpg,bad,teammate-as-target
t0904.67s.jpg,bad,teammate-as-target
t1558.43s.jpg,bad,teammate-as-target
t1607.40s.jpg,bad,scoreboard-portrait-as-head
t1119.73s.jpg,bad,teammate-as-target
t1434.67s.jpg,bad,teammate-as-target
t0794.00s.jpg,bad,teammate-as-target
t1112.90s.jpg,bad,teammate-as-target
t0215.30s.jpg,bad,teammate-as-target
t0009.63s.jpg,bad,teammate-as-target
t1114.53s.jpg,bad,teammate-as-target
t1500.17s.jpg,bad,gun-viewmodel-as-head
t0579.87s.jpg,good,
t0906.83s.jpg,good,
t1501.07s.jpg,bad,teammate-as-target
t0019.77s.jpg,good,
t0451.13s.jpg,bad,other-bad
t0173.67s.jpg,good,
t0155.07s.jpg,good,
t0843.47s.jpg,good,
t0811.47s.jpg,good,
t0454.63s.jpg,good,
t1380.27s.jpg,good,
t0832.77s.jpg,good,
t0916.57s.jpg,good,
t0403.47s.jpg,good,
t0920.33s.jpg,good,
t1368.80s.jpg,good,
t0726.23s.jpg,good,
t1076.13s.jpg,good,
t1220.97s.jpg,good,
t0522.87s.jpg,good,
t1276.27s.jpg,good,
t0981.53s.jpg,good,
t0086.13s.jpg,good,
t0464.00s.jpg,good,
t0813.33s.jpg,good,
t0673.27s.jpg,good,
t1056.97s.jpg,good,
t1431.60s.jpg,good,
t0917.77s.jpg,good,
t1060.03s.jpg,good,
t0580.47s.jpg,good,
t1516.63s.jpg,good,
t0347.97s.jpg,good,
t0402.20s.jpg,good,
t0013.47s.jpg,good,
t0668.97s.jpg,good,
t0083.03s.jpg,good,
