filename,label,category
t0208.57s.jpg,bad,teammate-as-target
t0237.73s.jpg,bad,teammate-as-target
t0480.60s.jpg,bad,teammate-as-target
t0558.03s.jpg,bad,teammate-as-target
t0563.77s.jpg,bad,teammate-as-target
t0700.90s.jpg,bad,teammate-as-target
t0777.00s.jpg,bad,teammate-as-target
t0795.63s.jpg,bad,teammate-as-target
t0803.43s.jpg,bad,teammate-as-target
t0804.87s.jpg,bad,teammate-as-target
t0805.47s.jpg,bad,teammate-as-target
t0875.27s.jpg,bad,teammate-as-target
t1054.43s.jpg,bad,teammate-as-target
t1188.33s.jpg,bad,teammate-as-target
t1194.70s.jpg,bad,teammate-as-target
t1244.00s.jpg,bad,teammate-as-target
t1247.27s.jpg,bad,teammate-as-target
t1250.90s.jpg,bad,teammate-as-target
t1255.70s.jpg,bad,teammate-as-target
t1275.03s.jpg,bad,teammate-as-target
t1299.17s.jpg,bad,teammate-as-target
t1632.30s.jpg,bad,teammate-as-target
t1756.63s.jpg,bad,teammate-as-target
t1968.47s.jpg,bad,teammate-as-target
t1977.20s.jpg,bad,teammate-as-target
t1983.17s.jpg,bad,teammate-as-target
t2128.03s.jpg,bad,teammate-as-target
t0557.07s.jpg,bad,teammate-as-target
t1249.97s.jpg,bad,teammate-as-target
t1607.13s.jpg,bad,teammate-as-target
t1834.87s.jpg,bad,teammate-as-target
t1605.43s.jpg,bad,teammate-as-target
t1059.73s.jpg,bad,teammate-as-target
t1924.40s.jpg,bad,teammate-as-target
t0707.70s.jpg,bad,teammate-as-target
t0728.60s.jpg,bad,teammate-as-target
t0560.70s.jpg,bad,teammate-as-target
t0573.47s.jpg,bad,teammate-as-target
t1210.63s.jpg,bad,teammate-as-target
t1640.23s.jpg,bad,teammate-as-target
t0198.03s.jpg,bad,teammate-as-target
t1603.73s.jpg,bad,teammate-as-target
t0466.20s.jpg,bad,teammate-as-target
t1165.33s.jpg,bad,teammate-as-target
t1538.93s.jpg,bad,teammate-as-target
t1767.83s.jpg,bad,teammate-as-target
t0798.03s.jpg,bad,gun-viewmodel-as-head
t1555.80s.jpg,bad,teammate-as-target
t1346.30s.jpg,bad,teammate-as-target
t0710.20s.jpg,bad,teammate-as-target
t1643.10s.jpg,bad,teammate-as-target
t1248.80s.jpg,bad,teammate-as-target
t1535.47s.jpg,bad,teammate-as-target
t1913.07s.jpg,bad,teammate-as-target
t0719.17s.jpg,bad,gun-viewmodel-as-head
t1442.57s.jpg,bad,teammate-as-target
t0041.63s.jpg,bad,gun-viewmodel-as-head
t0823.27s.jpg,bad,gun-viewmodel-as-head
t2130.73s.jpg,bad,other-bad
t0036.10s.jpg,bad,teammate-as-target
t0043.77s.jpg,bad,teammate-as-target
t1473.20s.jpg,bad,teammate-as-target
t0821.60s.jpg,bad,teammate-as-target
t1189.63s.jpg,bad,teammate-as-target
t1620.83s.jpg,bad,teammate-as-target
t1257.13s.jpg,good,
t1471.37s.jpg,bad,teammate-as-target
t0235.37s.jpg,bad,teammate-as-target
t2018.50s.jpg,bad,teammate-as-target
t1281.77s.jpg,good,
t1110.13s.jpg,bad,teammate-as-target
t0396.07s.jpg,good,
t0972.33s.jpg,bad,teammate-as-target
t1353.43s.jpg,good,
t1181.80s.jpg,bad,teammate-as-target
t1474.90s.jpg,bad,teammate-as-target
t1378.93s.jpg,good,
t2135.63s.jpg,bad,utility-as-head
t1340.47s.jpg,good,
t1644.23s.jpg,bad,utility-as-head
t2160.13s.jpg,good,
t1383.30s.jpg,good,
t1201.67s.jpg,good,
t0260.87s.jpg,good,
t1381.50s.jpg,good,
t1008.13s.jpg,good,
t1918.70s.jpg,good,
t0328.23s.jpg,good,
t0968.10s.jpg,good,
t0833.03s.jpg,good,
t1749.87s.jpg,good,
t0646.70s.jpg,good,
t1543.47s.jpg,good,
t0513.07s.jpg,good,
t1549.87s.jpg,good,
t1919.27s.jpg,good,
t2165.93s.jpg,good,
t1267.57s.jpg,good,
t0503.57s.jpg,good,
t2029.63s.jpg,good,
t2150.73s.jpg,good,
t1296.70s.jpg,good,
t1276.27s.jpg,good,
t0509.07s.jpg,good,
t1942.13s.jpg,good,
t1467.57s.jpg,good,
t0593.90s.jpg,good,
t1358.50s.jpg,good,
t2168.90s.jpg,good,
t1771.87s.jpg,good,
t1203.67s.jpg,good,
