filename,label,category
t0241.13s.jpg,bad,teammate-as-target
t1671.27s.jpg,bad,teammate-as-target
t0432.70s.jpg,bad,teammate-as-target
t0303.20s.jpg,bad,teammate-as-target
t0248.40s.jpg,bad,teammate-as-target
t1485.03s.jpg,bad,teammate-as-target
t0439.33s.jpg,bad,teammate-as-target
t0599.83s.jpg,good,
t0607.53s.jpg,bad,teammate-as-target
t1397.50s.jpg,good,
t1423.83s.jpg,good,
t0592.30s.jpg,good,
t1032.20s.jpg,bad,teammate-as-target
t0226.13s.jpg,good,
t1426.57s.jpg,good,
t0963.73s.jpg,bad,teammate-as-target
t0700.13s.jpg,good,
t1807.33s.jpg,bad,teammate-as-target
t0595.00s.jpg,good,
t1036.60s.jpg,good,
t0030.87s.jpg,bad,teammate-as-target
t1183.90s.jpg,good,
t1177.53s.jpg,bad,teammate-as-target
t1185.63s.jpg,good,
t0224.73s.jpg,good,
t1319.40s.jpg,good,
t0782.20s.jpg,bad,gun-viewmodel-as-head
t1310.50s.jpg,good,
t0781.10s.jpg,bad,gun-viewmodel-as-head
t1312.63s.jpg,good,
t0006.67s.jpg,bad,teammate-as-target
t0023.53s.jpg,bad,teammate-as-target
t0126.50s.jpg,good,
t0166.73s.jpg,good,
t0169.53s.jpg,good,
t0177.53s.jpg,good,
t0240.43s.jpg,bad,teammate-as-target
t0309.40s.jpg,bad,teammate-as-target
t0338.40s.jpg,bad,teammate-as-target
t0340.17s.jpg,bad,teammate-as-target
t0342.57s.jpg,bad,teammate-as-target
t0359.37s.jpg,good,
t0366.57s.jpg,bad,teammate-as-target
t0375.63s.jpg,good,
t0377.87s.jpg,good,
t0395.57s.jpg,good,
t0446.27s.jpg,bad,gun-viewmodel-as-head
t0450.07s.jpg,bad,teammate-as-target
t0459.77s.jpg,bad,teammate-as-target
t0463.93s.jpg,good,
t0508.47s.jpg,bad,teammate-as-target
t0513.47s.jpg,bad,teammate-as-target
t0525.10s.jpg,bad,teammate-as-target
t0670.17s.jpg,bad,teammate-as-target
t0671.27s.jpg,bad,teammate-as-target
t0692.47s.jpg,bad,teammate-as-target
t0699.50s.jpg,good,
t0790.60s.jpg,good,
t0936.80s.jpg,good,
t0943.83s.jpg,bad,gun-viewmodel-as-head
t0957.73s.jpg,good,
t0966.73s.jpg,bad,teammate-as-target
t1028.77s.jpg,bad,teammate-as-target
t1043.70s.jpg,bad,teammate-as-target
t1049.17s.jpg,bad,teammate-as-target
t1060.73s.jpg,good,
t1304.23s.jpg,good,
t1336.07s.jpg,bad,gun-viewmodel-as-head
t1345.13s.jpg,good,
t1351.57s.jpg,good,
t1431.43s.jpg,bad,teammate-as-target
t1435.07s.jpg,bad,teammate-as-target
t1436.47s.jpg,good,
t1477.20s.jpg,bad,teammate-as-target
t1479.73s.jpg,bad,teammate-as-target
t1483.07s.jpg,bad,teammate-as-target
t1565.83s.jpg,good,
t1662.03s.jpg,good,
t1725.97s.jpg,bad,teammate-as-target
t1746.90s.jpg,bad,teammate-as-target
t1748.77s.jpg,bad,teammate-as-target
t1778.83s.jpg,bad,teammate-as-target
t1811.00s.jpg,bad,teammate-as-target
