filename,label,category
t0328.53s.jpg,bad,teammate-as-target
t0563.50s.jpg,bad,teammate-as-target
t1165.87s.jpg,bad,teammate-as-target
t1171.33s.jpg,bad,teammate-as-target
t1256.70s.jpg,bad,teammate-as-target
t1792.97s.jpg,bad,teammate-as-target
t1255.33s.jpg,bad,teammate-as-target
t1091.33s.jpg,bad,teammate-as-target
t0363.90s.jpg,bad,teammate-as-target
t1169.90s.jpg,bad,teammate-as-target
t1702.30s.jpg,bad,teammate-as-target
t1336.60s.jpg,bad,teammate-as-target
t1260.73s.jpg,bad,teammate-as-target
t1254.50s.jpg,bad,teammate-as-target
t1152.90s.jpg,bad,teammate-as-target
t1263.63s.jpg,bad,teammate-as-target
t1528.93s.jpg,bad,teammate-as-target
t1657.47s.jpg,bad,other-bad
t1162.70s.jpg,bad,teammate-as-target
t1168.00s.jpg,bad,teammate-as-target
t1422.30s.jpg,bad,other-bad
t1390.20s.jpg,bad,other-bad
t0505.97s.jpg,bad,teammate-as-target
t1257.37s.jpg,bad,teammate-as-target
t1703.00s.jpg,bad,teammate-as-target
t0616.47s.jpg,bad,teammate-as-target
t1012.73s.jpg,bad,teammate-as-target
t1814.80s.jpg,bad,teammate-as-target
t0740.80s.jpg,bad,gun-viewmodel-as-head
t1841.07s.jpg,bad,teammate-as-target
t1446.77s.jpg,bad,gun-viewmodel-as-head
t0304.80s.jpg,bad,teammate-as-target
t1175.43s.jpg,bad,utility-as-head
t1548.03s.jpg,bad,teammate-as-target
t1546.00s.jpg,bad,other-bad
t0266.67s.jpg,bad,teammate-as-target
t0851.67s.jpg,good,
t0834.97s.jpg,good,
t0660.27s.jpg,good,
t1337.90s.jpg,good,
t0583.23s.jpg,bad,teammate-as-target
t0322.47s.jpg,good,
t1211.97s.jpg,good,
t0748.80s.jpg,good,
t0658.97s.jpg,good,
t0262.30s.jpg,good,
t1185.63s.jpg,good,
t0948.20s.jpg,good,
t0018.47s.jpg,good,
t0837.43s.jpg,good,
t1102.43s.jpg,good,
t0615.37s.jpg,good,
t1551.63s.jpg,good,
t0396.60s.jpg,good,
t0260.87s.jpg,good,
