filename,label,category
t0697.03s.jpg,bad,teammate-as-target
t1270.67s.jpg,bad,teammate-as-target
t1188.80s.jpg,bad,teammate-as-target
t0577.87s.jpg,bad,teammate-as-target
t0579.27s.jpg,bad,teammate-as-target
t1190.40s.jpg,bad,teammate-as-target
t1269.03s.jpg,bad,teammate-as-target
t1192.27s.jpg,bad,teammate-as-target
t1271.23s.jpg,bad,teammate-as-target
t1434.13s.jpg,bad,teammate-as-target
t0625.00s.jpg,bad,teammate-as-target
t0252.27s.jpg,bad,teammate-as-target
t0580.27s.jpg,bad,teammate-as-target
t0166.17s.jpg,bad,teammate-as-target
t1185.90s.jpg,bad,teammate-as-target
t1462.93s.jpg,bad,teammate-as-target
t1191.03s.jpg,bad,teammate-as-target
t0575.67s.jpg,bad,teammate-as-target
t0573.93s.jpg,bad,teammate-as-target
t0614.90s.jpg,bad,teammate-as-target
t1442.50s.jpg,bad,teammate-as-target
t1381.40s.jpg,good,
t0387.53s.jpg,good,
t0958.27s.jpg,bad,teammate-as-target
t0812.73s.jpg,good,
t1079.60s.jpg,good,
t0630.67s.jpg,good,
t0183.77s.jpg,good,
t0249.30s.jpg,good,
t0378.47s.jpg,good,
t1448.63s.jpg,good,
t1495.73s.jpg,good,
t0464.80s.jpg,good,
t0465.60s.jpg,good,
t0391.43s.jpg,good,
t0105.93s.jpg,good,
t0411.90s.jpg,good,
t0258.43s.jpg,good,
t1496.87s.jpg,good,
t1229.83s.jpg,good,
t0414.73s.jpg,good,
t0685.57s.jpg,good,
t1012.70s.jpg,good,
